:Lap,:LapTime,:Time,IMU_accel_lat,IMU_accel_long,IMU_accel_temp,IMU_accel_vert,IMU_pitch,IMU_roll,IMU_yaw,Shift Air Pressure:Sensor,Speed Input,Speed_Limit,Speed_Limit:Value,Start/Stop Button,Steering Angle,TPS,WSS_FL,WSS_FR,WSS_RL,WSS_RR,Wakeup_Flag,Wakeup_Flag:Value
0,69.803,69.803,0.462,-0.08,26.5,0.85,2.9,-1,0.4,8,0,0,0,0,2,88.4,0,0,0,0,0,0
0,69.808,69.808,0.462,-0.08,26.5,0.85,2.9,-1,0.4,8,0,0,0,0,2,88.4,0,0,0,0,0,0
0,69.813,69.813,0.462,-0.08,26.5,0.85,2.9,-1,0.4,25,0,0,0,0,2,88.4,0,0,0,0,0,0
0,69.818,69.818,0.462,-0.08,26.5,0.85,2.9,-1,0.4,25,0,0,0,0,2,88.4,0,0,0,0,0,0
0,69.823,69.823,0.458,-0.164,26.5,0.873,-1,-1.8,0.3,27,0,0,0,0,2,70,0,0,0,0,0,0
0,69.828,69.828,0.458,-0.164,26.5,0.873,-1,-1.8,0.3,27,0,0,0,0,2,70,0,0,0,0,0,0
0,69.833,69.833,0.458,-0.164,26.5,0.873,-1,-1.8,0.3,12,0,0,0,0,2,70,0,0,0,0,0,0
0,69.838,69.838,0.458,-0.164,26.5,0.873,-1,-1.8,0.3,12,0,0,0,0,2,70,0,0,0,0,0,0
0,69.843,69.843,0.467,-0.15,26.5,0.951,-2.5,1.4,-1.3,9,0,0,0,0,2,43,0,0,0,0,0,0
0,69.848,69.848,0.467,-0.15,26.5,0.951,-2.5,1.4,-1.3,9,0,0,0,0,2,43,0,0,0,0,0,0
0,69.853,69.853,0.467,-0.15,26.5,0.951,-2.5,1.4,-1.3,8,0,0,0,0,2,43,0,0,0,0,0,0
0,69.858,69.858,0.467,-0.15,26.5,0.951,-2.5,1.4,-1.3,8,0,0,0,0,2,43,0,0,0,0,0,0
0,69.863,69.863,0.456,-0.117,26.5,0.95,1.8,0.3,0,0,0,0,0,0,2,16.8,0,0,0,0,0,0
0,69.868,69.868,0.456,-0.117,26.5,0.95,1.8,0.3,0,0,0,0,0,0,2,16.8,0,0,0,0,0,0
0,69.873,69.873,0.456,-0.117,26.5,0.95,1.8,0.3,0,12,0,0,0,0,2,16.8,0,0,0,0,0,0
0,69.878,69.878,0.456,-0.117,26.5,0.95,1.8,0.3,0,12,0,0,0,0,2,16.8,0,0,0,0,0,0
0,69.883,69.883,0.469,-0.058,26.5,0.898,2.4,-1.1,0,9,0,0,0,0,2,11.6,0,0,0,0,0,0
0,69.888,69.888,0.469,-0.058,26.5,0.898,2.4,-1.1,0,9,0,0,0,0,2,11.6,0,0,0,0,0,0
0,69.893,69.893,0.469,-0.058,26.5,0.898,2.4,-1.1,0,10,0,0,0,0,2,11.6,0,0,0,0,0,0
0,69.898,69.898,0.469,-0.058,26.5,0.898,2.4,-1.1,0,10,0,0,0,0,2,11.6,0,0,0,0,0,0
0,69.903,69.903,0.427,0,26.5,0.893,0.6,-0.6,-0.5,9,0,0,0,0,2,21.2,0,0,0,0,0,0
0,69.908,69.908,0.427,0,26.5,0.893,0.6,-0.6,-0.5,9,0,0,0,0,2,21.2,0,0,0,0,0,0
0,69.913,69.913,0.427,0,26.5,0.893,0.6,-0.6,-0.5,8,0,0,0,0,2,21.2,0,0,0,0,0,0
0,69.918,69.918,0.427,0,26.5,0.893,0.6,-0.6,-0.5,8,0,0,0,0,2,21.2,0,0,0,0,0,0
0,69.923,69.923,0.451,-0.054,26.5,0.883,-1.4,0.7,-0.7,9,0,0,0,0,2,24.2,0,0,0,0,0,0
0,69.928,69.928,0.451,-0.054,26.5,0.883,-1.4,0.7,-0.7,9,0,0,0,0,2,24.2,0,0,0,0,0,0
0,69.933,69.933,0.451,-0.054,26.5,0.883,-1.4,0.7,-0.7,0,0,0,0,0,2,24.2,0,0,0,0,0,0
0,69.938,69.938,0.451,-0.054,26.5,0.883,-1.4,0.7,-0.7,0,0,0,0,0,2,24.2,0,0,0,0,0,0
0,69.943,69.943,0.468,-0.156,26.5,0.947,-1.2,0.4,0.2,16,0,0,0,0,2,20.7,0,0,0,0,0,0
0,69.948,69.948,0.468,-0.156,26.5,0.947,-1.2,0.4,0.2,16,0,0,0,0,2,20.7,0,0,0,0,0,0
0,69.953,69.953,0.468,-0.156,26.5,0.947,-1.2,0.4,0.2,12,0,0,0,0,1,20.7,0,0,0,0,0,0
0,69.958,69.958,0.468,-0.156,26.5,0.947,-1.2,0.4,0.2,12,0,0,0,0,1,20.7,0,0,0,0,0,0
0,69.963,69.963,0.447,-0.162,26.5,0.976,-0.7,0.3,-1.1,13,0,0,0,0,2,20.6,0,0,0,0,0,0
0,69.968,69.968,0.447,-0.162,26.5,0.976,-0.7,0.3,-1.1,13,0,0,0,0,2,20.6,0,0,0,0,0,0
0,69.973,69.973,0.447,-0.162,26.5,0.976,-0.7,0.3,-1.1,9,0,0,0,0,2,20.6,0,0,0,0,0,0
0,69.978,69.978,0.447,-0.162,26.5,0.976,-0.7,0.3,-1.1,9,0,0,0,0,2,20.6,0,0,0,0,0,0
0,69.983,69.983,0.444,-0.061,26.5,0.872,2.3,-0.8,0.4,7,0,0,0,0,2,22.2,0,0,0,0,0,0
0,69.988,69.988,0.444,-0.061,26.5,0.872,2.3,-0.8,0.4,7,0,0,0,0,2,22.2,0,0,0,0,0,0
0,69.993,69.993,0.444,-0.061,26.5,0.872,2.3,-0.8,0.4,14,0,0,0,0,2,22.2,0,0,0,0,0,0
0,69.998,69.998,0.444,-0.061,26.5,0.872,2.3,-0.8,0.4,14,0,0,0,0,2,22.2,0,0,0,0,0,0
0,70.003,70.003,0.448,-0.106,26.5,0.865,1.6,-0.8,0.9,8,0,0,0,0,2,31.1,0,0,0,0,0,0
0,70.008,70.008,0.448,-0.106,26.5,0.865,1.6,-0.8,0.9,8,0,0,0,0,2,31.1,0,0,0,0,0,0
0,70.013,70.013,0.448,-0.106,26.5,0.865,1.6,-0.8,0.9,12,0,0,0,0,2,31.1,0,0,0,0,0,0
0,70.018,70.018,0.448,-0.106,26.5,0.865,1.6,-0.8,0.9,12,0,0,0,0,2,31.1,0,0,0,0,0,0
0,70.023,70.023,0.467,-0.126,26.5,0.937,-1.6,0.1,-1.3,8,0,0,0,0,2,47,0,0,0,0,0,0
0,70.028,70.028,0.467,-0.126,26.5,0.937,-1.6,0.1,-1.3,8,0,0,0,0,2,47,0,0,0,0,0,0
0,70.033,70.033,0.467,-0.126,26.5,0.937,-1.6,0.1,-1.3,8,0,0,0,0,2,47,0,0,0,0,0,0
0,70.038,70.038,0.467,-0.126,26.5,0.937,-1.6,0.1,-1.3,8,0,0,0,0,2,47,0,0,0,0,0,0
0,70.043,70.043,0.436,-0.133,26.5,0.918,-0.7,0.2,0.2,8,0,0,0,0,2,65.8,0,0,0,0,0,0
0,70.048,70.048,0.436,-0.133,26.5,0.918,-0.7,0.2,0.2,8,0,0,0,0,2,65.8,0,0,0,0,0,0
0,70.053,70.053,0.436,-0.133,26.5,0.918,-0.7,0.2,0.2,8,0,0,0,0,2,65.8,0,0,0,0,0,0
0,70.058,70.058,0.436,-0.133,26.5,0.918,-0.7,0.2,0.2,8,0,0,0,0,2,65.8,0,0,0,0,0,0
0,70.063,70.063,0.433,-0.098,26.5,0.859,-0.4,0.6,-0.8,12,0,0,0,0,2,85.1,0,0,0,0,0,0
0,70.068,70.068,0.433,-0.098,26.5,0.859,-0.4,0.6,-0.8,12,0,0,0,0,2,85.1,0,0,0,0,0,0
0,70.073,70.073,0.433,-0.098,26.5,0.859,-0.4,0.6,-0.8,9,0,0,0,0,2,85.1,0,0,0,0,0,0
0,70.078,70.078,0.433,-0.098,26.5,0.859,-0.4,0.6,-0.8,9,0,0,0,0,2,85.1,0,0,0,0,0,0
0,70.083,70.083,0.483,-0.082,26.5,0.925,0.7,0.6,-0.6,11,0,0,0,0,2,96.2,0,0,0,0,0,0
0,70.088,70.088,0.483,-0.082,26.5,0.925,0.7,0.6,-0.6,11,0,0,0,0,2,96.2,0,0,0,0,0,0
0,70.093,70.093,0.483,-0.082,26.5,0.925,0.7,0.6,-0.6,8,0,0,0,0,2,96.2,0,0,0,0,0,0
0,70.098,70.098,0.483,-0.082,26.5,0.925,0.7,0.6,-0.6,8,0,0,0,0,2,96.2,0,0,0,0,0,0
0,70.103,70.103,0.449,-0.154,26.5,0.94,-0.9,-0.6,0.1,10,0,0,0,0,2,94.8,0,0,0,0,0,0
0,70.108,70.108,0.449,-0.154,26.5,0.94,-0.9,-0.6,0.1,10,0,0,0,0,2,94.8,0,0,0,0,0,0
0,70.113,70.113,0.449,-0.154,26.5,0.94,-0.9,-0.6,0.1,5,0,0,0,0,2,94.8,0,0,0,0,0,0
0,70.118,70.118,0.449,-0.154,26.5,0.94,-0.9,-0.6,0.1,5,0,0,0,0,2,94.8,0,0,0,0,0,0
0,70.123,70.123,0.412,-0.05,26.5,0.888,0.9,1.4,-1.6,0,0,0,0,0,2,91.4,0,0,0,0,0,0
0,70.128,70.128,0.412,-0.05,26.5,0.888,0.9,1.4,-1.6,0,0,0,0,0,2,91.4,0,0,0,0,0,0
0,70.133,70.133,0.412,-0.05,26.5,0.888,0.9,1.4,-1.6,9,0,0,0,0,2,91.4,0,0,0,0,0,0
0,70.138,70.138,0.412,-0.05,26.5,0.888,0.9,1.4,-1.6,9,0,0,0,0,2,91.4,0,0,0,0,0,0
0,70.143,70.143,0.427,-0.054,26.5,0.881,1,0.7,-0.3,10,0,0,0,0,2,82.6,0,0,0,0,0,0
0,70.148,70.148,0.427,-0.054,26.5,0.881,1,0.7,-0.3,10,0,0,0,0,2,82.6,0,0,0,0,0,0
0,70.153,70.153,0.427,-0.054,26.5,0.881,1,0.7,-0.3,8,0,0,0,0,2,82.6,0,0,0,0,0,0
0,70.158,70.158,0.427,-0.054,26.5,0.881,1,0.7,-0.3,8,0,0,0,0,2,82.6,0,0,0,0,0,0
0,70.163,70.163,0.5,-0.189,26.5,0.958,-0.6,-2.3,0.8,8,0,0,0,0,2,61.2,0,0,0,0,0,0
0,70.168,70.168,0.5,-0.189,26.5,0.958,-0.6,-2.3,0.8,8,0,0,0,0,2,61.2,0,0,0,0,0,0
0,70.173,70.173,0.5,-0.189,26.5,0.958,-0.6,-2.3,0.8,10,0,0,0,0,2,61.2,0,0,0,0,0,0
0,70.178,70.178,0.5,-0.189,26.5,0.958,-0.6,-2.3,0.8,10,0,0,0,0,2,61.2,0,0,0,0,0,0
0,70.183,70.183,0.488,-0.194,26.5,0.977,-1.4,-0.9,0.1,9,0,0,0,0,2,33.4,0,0,0,0,0,0
0,70.188,70.188,0.488,-0.194,26.5,0.977,-1.4,-0.9,0.1,9,0,0,0,0,2,33.4,0,0,0,0,0,0
0,70.193,70.193,0.488,-0.194,26.5,0.977,-1.4,-0.9,0.1,8,0,0,0,0,2,33.4,0,0,0,0,0,0
0,70.198,70.198,0.488,-0.194,26.5,0.977,-1.4,-0.9,0.1,8,0,0,0,0,2,33.4,0,0,0,0,0,0
0,70.203,70.203,0.473,-0.033,26.5,0.91,1.2,-0.8,0.3,17,0,0,0,0,2,12.9,0,0,0,0,0,0
0,70.208,70.208,0.473,-0.033,26.5,0.91,1.2,-0.8,0.3,17,0,0,0,0,2,12.9,0,0,0,0,0,0
0,70.213,70.213,0.473,-0.033,26.5,0.91,1.2,-0.8,0.3,12,0,0,0,0,2,12.9,0,0,0,0,0,0
0,70.218,70.218,0.473,-0.033,26.5,0.91,1.2,-0.8,0.3,12,0,0,0,0,2,12.9,0,0,0,0,0,0
0,70.223,70.223,0.444,-0.094,26.5,0.906,-1,-0.7,-0.9,16,0,0,0,0,2,14.2,0,0,0,0,0,0
0,70.228,70.228,0.444,-0.094,26.5,0.906,-1,-0.7,-0.9,16,0,0,0,0,2,14.2,0,0,0,0,0,0
0,70.233,70.233,0.444,-0.094,26.5,0.906,-1,-0.7,-0.9,14,0,0,0,0,2,14.2,0,0,0,0,0,0
0,70.238,70.238,0.444,-0.094,26.5,0.906,-1,-0.7,-0.9,14,0,0,0,0,2,14.2,0,0,0,0,0,0
0,70.243,70.243,0.434,-0.089,26.5,0.875,-1.5,0.2,-0.7,9,0,0,0,0,2,23.9,0,0,0,0,0,0
0,70.248,70.248,0.434,-0.089,26.5,0.875,-1.5,0.2,-0.7,9,0,0,0,0,2,23.9,0,0,0,0,0,0
0,70.253,70.253,0.434,-0.089,26.5,0.875,-1.5,0.2,-0.7,12,0,0,0,0,2,23.9,0,0,0,0,0,0
0,70.258,70.258,0.434,-0.089,26.5,0.875,-1.5,0.2,-0.7,12,0,0,0,0,2,23.9,0,0,0,0,0,0
0,70.263,70.263,0.443,-0.097,26.5,0.861,0.1,1.1,-0.4,12,0,0,0,0,2,24.7,0,0,0,0,0,0
0,70.268,70.268,0.443,-0.097,26.5,0.861,0.1,1.1,-0.4,12,0,0,0,0,2,24.7,0,0,0,0,0,0
0,70.273,70.273,0.443,-0.097,26.5,0.861,0.1,1.1,-0.4,9,0,0,0,0,2,24.7,0,0,0,0,0,0
0,70.278,70.278,0.443,-0.097,26.5,0.861,0.1,1.1,-0.4,9,0,0,0,0,2,24.7,0,0,0,0,0,0
0,70.283,70.283,0.455,-0.089,26.5,0.868,0.7,-0.1,0.1,12,0,0,0,0,2,27.7,0,0,0,0,0,0
0,70.288,70.288,0.455,-0.089,26.5,0.868,0.7,-0.1,0.1,12,0,0,0,0,2,27.7,0,0,0,0,0,0
0,70.293,70.293,0.455,-0.089,26.5,0.868,0.7,-0.1,0.1,8,0,0,0,0,2,27.7,0,0,0,0,0,0
0,70.298,70.298,0.455,-0.089,26.5,0.868,0.7,-0.1,0.1,8,0,0,0,0,2,27.7,0,0,0,0,0,0
0,70.303,70.303,0.46,-0.07,26.5,0.86,1.8,-1,1.1,9,0,0,0,0,2,40.6,0,0,0,0,0,0
0,70.308,70.308,0.46,-0.07,26.5,0.86,1.8,-1,1.1,9,0,0,0,0,2,40.6,0,0,0,0,0,0
0,70.313,70.313,0.46,-0.07,26.5,0.86,1.8,-1,1.1,8,0,0,0,0,2,40.6,0,0,0,0,0,0
0,70.318,70.318,0.46,-0.07,26.5,0.86,1.8,-1,1.1,8,0,0,0,0,2,40.6,0,0,0,0,0,0
0,70.323,70.323,0.46,-0.118,26.5,0.944,-0.1,-0.5,0,9,0,0,0,0,2,58.3,0,0,0,0,0,0
0,70.328,70.328,0.46,-0.118,26.5,0.944,-0.1,-0.5,0,9,0,0,0,0,2,58.3,0,0,0,0,0,0
0,70.333,70.333,0.46,-0.118,26.5,0.944,-0.1,-0.5,0,9,0,0,0,0,2,58.3,0,0,0,0,0,0
0,70.338,70.338,0.46,-0.118,26.5,0.944,-0.1,-0.5,0,9,0,0,0,0,2,58.3,0,0,0,0,0,0
0,70.343,70.343,0.442,-0.182,26.5,0.97,-3,-0.5,-0.6,9,0,0,0,0,2,77.2,0,0,0,0,0,0
0,70.348,70.348,0.442,-0.182,26.5,0.97,-3,-0.5,-0.6,9,0,0,0,0,2,77.2,0,0,0,0,0,0
0,70.353,70.353,0.442,-0.182,26.5,0.97,-3,-0.5,-0.6,10,0,0,0,0,3,77.2,0,0,0,0,0,0
0,70.358,70.358,0.442,-0.182,26.5,0.97,-3,-0.5,-0.6,10,0,0,0,0,3,77.2,0,0,0,0,0,0
0,70.363,70.363,0.451,-0.093,26.5,0.866,-0.8,1.6,-1.3,10,0,0,0,0,2,90.1,0,0,0,0,0,0
0,70.368,70.368,0.451,-0.093,26.5,0.866,-0.8,1.6,-1.3,10,0,0,0,0,2,90.1,0,0,0,0,0,0
0,70.373,70.373,0.451,-0.093,26.5,0.866,-0.8,1.6,-1.3,9,0,0,0,0,2,90.1,0,0,0,0,0,0
0,70.378,70.378,0.451,-0.093,26.5,0.866,-0.8,1.6,-1.3,9,0,0,0,0,2,90.1,0,0,0,0,0,0
0,70.383,70.383,0.445,-0.06,26.5,0.836,4.1,0.1,0.2,8,0,0,0,0,2,92.4,0,0,0,0,0,0
0,70.388,70.388,0.445,-0.06,26.5,0.836,4.1,0.1,0.2,8,0,0,0,0,2,92.4,0,0,0,0,0,0
0,70.393,70.393,0.445,-0.06,26.5,0.836,4.1,0.1,0.2,7,0,0,0,0,2,92.4,0,0,0,0,0,0
0,70.398,70.398,0.445,-0.06,26.5,0.836,4.1,0.1,0.2,7,0,0,0,0,2,92.4,0,0,0,0,0,0
0,70.403,70.403,0.478,-0.163,26.5,0.901,0.7,-1.7,0.7,8,0,0,0,0,2,93.1,0,0,0,0,0,0
0,70.408,70.408,0.478,-0.163,26.5,0.901,0.7,-1.7,0.7,8,0,0,0,0,2,93.1,0,0,0,0,0,0
0,70.413,70.413,0.478,-0.163,26.5,0.901,0.7,-1.7,0.7,9,0,0,0,0,2,93.1,0,0,0,0,0,0
0,70.418,70.418,0.478,-0.163,26.5,0.901,0.7,-1.7,0.7,9,0,0,0,0,2,93.1,0,0,0,0,0,0
0,70.423,70.423,0.459,-0.182,26.5,0.969,-0.7,1.4,-1.4,8,0,0,0,0,2,95.1,0,0,0,0,0,0
0,70.428,70.428,0.459,-0.182,26.5,0.969,-0.7,1.4,-1.4,8,0,0,0,0,2,95.1,0,0,0,0,0,0
0,70.433,70.433,0.459,-0.182,26.5,0.969,-0.7,1.4,-1.4,0,0,0,0,0,2,95.1,0,0,0,0,0,0
0,70.438,70.438,0.459,-0.182,26.5,0.969,-0.7,1.4,-1.4,0,0,0,0,0,2,95.1,0,0,0,0,0,0
0,70.443,70.443,0.459,-0.04,26.5,0.88,1.4,-0.6,0.7,1,0,0,0,0,2,95.8,0,0,0,0,0,0
0,70.448,70.448,0.459,-0.04,26.5,0.88,1.4,-0.6,0.7,1,0,0,0,0,2,95.8,0,0,0,0,0,0
0,70.453,70.453,0.459,-0.04,26.5,0.88,1.4,-0.6,0.7,8,0,0,0,0,2,95.8,0,0,0,0,0,0
0,70.458,70.458,0.459,-0.04,26.5,0.88,1.4,-0.6,0.7,8,0,0,0,0,2,95.8,0,0,0,0,0,0
0,70.463,70.463,0.468,-0.149,26.5,0.947,-1.4,-2,-0.1,12,0,0,0,0,2,95.7,0,0,0,0,0,0
0,70.468,70.468,0.468,-0.149,26.5,0.947,-1.4,-2,-0.1,12,0,0,0,0,2,95.7,0,0,0,0,0,0
0,70.473,70.473,0.468,-0.149,26.5,0.947,-1.4,-2,-0.1,21,0,0,0,0,2,95.7,0,0,0,0,0,0
0,70.478,70.478,0.468,-0.149,26.5,0.947,-1.4,-2,-0.1,21,0,0,0,0,2,95.7,0,0,0,0,0,0
0,70.483,70.483,0.453,-0.127,27,0.932,-1.2,1.5,-1.4,10,0,0,0,0,2,94.5,0,0,0,0,0,0
0,70.488,70.488,0.453,-0.127,27,0.932,-1.2,1.5,-1.4,10,0,0,0,0,2,94.5,0,0,0,0,0,0
0,70.493,70.493,0.453,-0.127,27,0.932,-1.2,1.5,-1.4,9,0,0,0,0,2,94.5,0,0,0,0,0,0
0,70.498,70.498,0.453,-0.127,27,0.932,-1.2,1.5,-1.4,9,0,0,0,0,2,94.5,0,0,0,0,0,0
0,70.503,70.503,0.474,-0.103,26.5,0.874,-0.1,-0.4,0.2,25,0,0,0,0,2,92.5,0,0,0,0,0,0
0,70.508,70.508,0.474,-0.103,26.5,0.874,-0.1,-0.4,0.2,25,0,0,0,0,2,92.5,0,0,0,0,0,0
0,70.513,70.513,0.474,-0.103,26.5,0.874,-0.1,-0.4,0.2,15,0,0,0,0,2,92.5,0,0,0,0,0,0
0,70.518,70.518,0.474,-0.103,26.5,0.874,-0.1,-0.4,0.2,15,0,0,0,0,2,92.5,0,0,0,0,0,0
0,70.523,70.523,0.433,-0.152,26.5,0.968,-1.3,-1.5,0.2,17,0,0,0,0,2,91.5,0,0,0,0,0,0
0,70.528,70.528,0.433,-0.152,26.5,0.968,-1.3,-1.5,0.2,17,0,0,0,0,2,91.5,0,0,0,0,0,0
0,70.533,70.533,0.433,-0.152,26.5,0.968,-1.3,-1.5,0.2,16,0,0,0,0,2,91.5,0,0,0,0,0,0
0,70.538,70.538,0.433,-0.152,26.5,0.968,-1.3,-1.5,0.2,16,0,0,0,0,2,91.5,0,0,0,0,0,0
0,70.543,70.543,0.451,-0.106,26.5,0.862,1.3,0,0.8,9,0,0,0,0,2,92.3,0,0,0,0,0,0
0,70.548,70.548,0.451,-0.106,26.5,0.862,1.3,0,0.8,9,0,0,0,0,2,92.3,0,0,0,0,0,0
0,70.553,70.553,0.451,-0.106,26.5,0.862,1.3,0,0.8,0,0,0,0,0,2,92.3,0,0,0,0,0,0
0,70.558,70.558,0.451,-0.106,26.5,0.862,1.3,0,0.8,0,0,0,0,0,2,92.3,0,0,0,0,0,0
0,70.563,70.563,0.444,-0.11,27,0.875,-1.1,1,-2.2,36,0,0,0,0,2,93.7,0,0,0,0,0,0
0,70.568,70.568,0.444,-0.11,27,0.875,-1.1,1,-2.2,36,0,0,0,0,2,93.7,0,0,0,0,0,0
0,70.573,70.573,0.444,-0.11,27,0.875,-1.1,1,-2.2,0,0,0,0,0,2,93.7,0,0,0,0,0,0
0,70.578,70.578,0.444,-0.11,27,0.875,-1.1,1,-2.2,0,0,0,0,0,2,93.7,0,0,0,0,0,0
0,70.583,70.583,0.41,-0.062,26.5,0.961,2.1,0.4,0.7,8,0,0,0,0,2,94.2,0,0,0,0,0,0
0,70.588,70.588,0.41,-0.062,26.5,0.961,2.1,0.4,0.7,8,0,0,0,0,2,94.2,0,0,0,0,0,0
0,70.593,70.593,0.41,-0.062,26.5,0.961,2.1,0.4,0.7,10,0,0,0,0,2,94.2,0,0,0,0,0,0
0,70.598,70.598,0.41,-0.062,26.5,0.961,2.1,0.4,0.7,10,0,0,0,0,2,94.2,0,0,0,0,0,0
0,70.603,70.603,0.447,0.695,26.5,0.94,12.6,5.3,-1.5,8,0,0,0,0,2,87.8,0,0,0.1,0,0,0
0,70.608,70.608,0.447,0.695,26.5,0.94,12.6,5.3,-1.5,8,0,0,0,0,2,87.8,0,0,0.1,0,0,0
0,70.613,70.613,0.447,0.695,26.5,0.94,12.6,5.3,-1.5,38,0,0,0,0,2,87.8,0,0,0.1,0,0,0
0,70.618,70.618,0.447,0.695,26.5,0.94,12.6,5.3,-1.5,38,0,0,0,0,2,87.8,0,0,0.1,0,0,0
0,70.623,70.623,0.458,0.5,26.5,0.971,-4.7,-4.9,-4.7,3,0,0,0,0,2,82.8,0,0,9.2,0.1,0,0
0,70.628,70.628,0.458,0.5,26.5,0.971,-4.7,-4.9,-4.7,3,0,0,0,0,2,82.8,0,0,9.2,0.1,0,0
0,70.633,70.633,0.458,0.5,26.5,0.971,-4.7,-4.9,-4.7,8,0,0,0,0,2,82.8,0,0,9.2,0.1,0,0
0,70.638,70.638,0.458,0.5,26.5,0.971,-4.7,-4.9,-4.7,8,0,0,0,0,2,82.8,0,0,9.2,0.1,0,0
0,70.643,70.643,0.456,0.577,26.5,1.139,4.4,1.4,3.9,0,0,0,0,0,2,89.7,0,0,27.9,29.7,0,0
0,70.648,70.648,0.456,0.577,26.5,1.139,4.4,1.4,3.9,0,0,0,0,0,2,89.7,0,0,27.9,29.7,0,0
0,70.653,70.653,0.456,0.577,26.5,1.139,4.4,1.4,3.9,0,0,0,0,0,2,89.7,0,0,27.9,29.7,0,0
0,70.658,70.658,0.456,0.577,26.5,1.139,4.4,1.4,3.9,0,0,0,0,0,2,89.7,0,0,27.9,29.7,0,0
0,70.663,70.663,0.554,0.593,26.5,1.03,13.5,5,-1.5,16,0,0,0,0,2,93.9,0,0,49.1,47.2,0,0
0,70.668,70.668,0.554,0.593,26.5,1.03,13.5,5,-1.5,16,0,0,0,0,2,93.9,0,0,49.1,47.2,0,0
0,70.673,70.673,0.554,0.593,26.5,1.03,13.5,5,-1.5,0,0,0,0,0,2,93.9,0,0,49.1,47.2,0,0
0,70.678,70.678,0.554,0.593,26.5,1.03,13.5,5,-1.5,0,0,0,0,0,2,93.9,0,0,49.1,47.2,0,0
0,70.683,70.683,0.564,0.466,26.5,1.171,5.4,3.1,-0.3,0,0,0,0,0,2,91.5,0,0,50.3,52.3,0,0
0,70.688,70.688,0.564,0.466,26.5,1.171,5.4,3.1,-0.3,0,0,0,0,0,2,91.5,0,0,50.3,52.3,0,0
0,70.693,70.693,0.564,0.466,26.5,1.171,5.4,3.1,-0.3,8,0,0,0,0,2,91.5,0,0,50.3,52.3,0,0
0,70.698,70.698,0.564,0.466,26.5,1.171,5.4,3.1,-0.3,8,0,0,0,0,2,91.5,0,0,50.3,52.3,0,0
0,70.703,70.703,0.478,0.391,26.5,0.796,-3.1,-1,0.9,11,0.1,0,0,0,2,90.5,0,0.1,47.9,50.8,0,0
0,70.708,70.708,0.478,0.391,26.5,0.796,-3.1,-1,0.9,11,0.1,0,0,0,2,90.5,0,0.1,47.9,50.8,0,0
0,70.713,70.713,0.478,0.391,26.5,0.796,-3.1,-1,0.9,15,0.1,0,0,0,2,90.5,0,0.1,47.9,50.8,0,0
0,70.718,70.718,0.478,0.391,26.5,0.796,-3.1,-1,0.9,15,0.1,0,0,0,2,90.5,0,0.1,47.9,50.8,0,0
0,70.723,70.723,0.449,0.255,26.5,0.873,-5.9,1.8,-2.9,0,0.1,0,0,0,2,90.6,0,0.1,52,48.4,0,0
0,70.728,70.728,0.449,0.255,26.5,0.873,-5.9,1.8,-2.9,0,0.1,0,0,0,2,90.6,0,0.1,52,48.4,0,0
0,70.733,70.733,0.449,0.255,26.5,0.873,-5.9,1.8,-2.9,43,0.1,0,0,0,2,90.6,0,0.1,52,48.4,0,0
0,70.738,70.738,0.449,0.255,26.5,0.873,-5.9,1.8,-2.9,43,0.1,0,0,0,2,90.6,0,0.1,52,48.4,0,0
0,70.743,70.743,0.453,0.378,26.5,0.754,-5.8,4.1,-3,11,0.1,0,0,0,2,89,0,0.1,50,47.5,0,0
0,70.748,70.748,0.453,0.378,26.5,0.754,-5.8,4.1,-3,11,0.1,0,0,0,2,89,0,0.1,50,47.5,0,0
0,70.753,70.753,0.453,0.378,26.5,0.754,-5.8,4.1,-3,18,0.1,0,0,0,2,89,0,0.1,50,47.5,0,0
0,70.758,70.758,0.453,0.378,26.5,0.754,-5.8,4.1,-3,18,0.1,0,0,0,2,89,0,0.1,50,47.5,0,0
0,70.763,70.763,0.428,0.459,26.5,0.783,-6.8,-1.5,-3.1,9,0.1,0,0,0,2,83.2,0.1,0.1,44.9,47,0,0
0,70.768,70.768,0.428,0.459,26.5,0.783,-6.8,-1.5,-3.1,9,0.1,0,0,0,2,83.2,0.1,0.1,44.9,47,0,0
0,70.773,70.773,0.428,0.459,26.5,0.783,-6.8,-1.5,-3.1,9,0.1,0,0,0,2,83.2,0.1,0.1,44.9,47,0,0
0,70.778,70.778,0.428,0.459,26.5,0.783,-6.8,-1.5,-3.1,9,0.1,0,0,0,2,83.2,0.1,0.1,44.9,47,0,0
0,70.783,70.783,0.474,0.399,26.5,0.955,-0.8,-2.2,-2.4,9,3,0,0,0,2,79.9,0.1,3,48.9,49.1,0,0
0,70.788,70.788,0.474,0.399,26.5,0.955,-0.8,-2.2,-2.4,9,3,0,0,0,2,79.9,0.1,3,48.9,49.1,0,0
0,70.793,70.793,0.474,0.399,26.5,0.955,-0.8,-2.2,-2.4,9,3,0,0,0,2,79.9,0.1,3,48.9,49.1,0,0
0,70.798,70.798,0.474,0.399,26.5,0.955,-0.8,-2.2,-2.4,9,3,0,0,0,2,79.9,0.1,3,48.9,49.1,0,0
0,70.803,70.803,0.469,0.493,26.5,0.931,3.9,-0.4,-3.2,0,3,0,0,0,2,84,0.1,3,47.6,48.3,0,0
